"msgid","convo","comm","content","inbound","read","tw_sid","tw_status","created","status_cleared"
987,355,115,"Hi Brandon, I don't know if you received the last text about checking in, because you still are missing several days. Please let me know if you get this message",FALSE,TRUE,"SM969149dfc286484ab439e7082a0e0b31","sent","2016-05-17 18:19:33.386554+00",TRUE
1586,413,208,"I left them a message",TRUE,TRUE,"SMde6140a046f64393940f408923ce717b","received","2016-06-06 19:06:06.634942+00",TRUE
1588,491,222,"Im here in the lobby",TRUE,TRUE,"SM8ca546f0bf44d623331c882d12b1dba9","received","2016-06-06 19:57:48.447143+00",TRUE
1587,491,222,"Matt this is michael richards Im just about to bet off the free way I maybe 3 / 5 mins late tops",TRUE,TRUE,"SM06d1b220b7224d7782a56176aab7ffc7","received","2016-06-06 19:47:30.226658+00",TRUE
1585,327,169,"Good and I have been checking in not sure why on track hasnt gotten me my ua results",TRUE,TRUE,"SM23eb72e4ca13c280d38136f69de8308b","received","2016-06-06 19:04:54.438558+00",TRUE
1598,498,190,"ok sounds good man thanks",TRUE,TRUE,"SMe90232e623740b76e236066f96d47bd3","received","2016-06-06 20:16:02.518904+00",TRUE
1817,583,299,"Yes, thank you",TRUE,TRUE,"SMe55fb154e65808d6b1d79ea9790a9598","received","2016-06-10 15:43:50.94568+00",TRUE
1045,383,188,"Ok thank you very much you as well have a great day!",TRUE,TRUE,"SM1b9673425e65163c0dcb356add101d79","received","2016-05-18 21:07:02.934116+00",TRUE
1035,379,64,"This is a reminder to you all that court will not be held next week, 5/25. If you were scheduled to appear, your new court date is 6/8.  M@.",FALSE,TRUE,"SMf971ae1f24da40509a2546a1fad4c9d9","sent","2016-05-18 19:58:49.435746+00",TRUE
1037,381,184,"This is a reminder to you all that court will not be held next week, 5/25. If you were scheduled to appear, your new court date is 6/8.  M@.",FALSE,TRUE,"SM9ca782e5c3fa445e8e7a7ecd50c28465","sent","2016-05-18 19:59:17.580829+00",TRUE
1044,383,188,"Hi, this is Jo Ann from Pretrial. You can text me at this number. Have a great day.",FALSE,TRUE,"SMcff9001f98494c35a9ef5fa80cfbdefd","sent","2016-05-18 21:03:59.626277+00",TRUE
1026,370,62,"This is a reminder to you all that court will not be held next week, 5/25. If you were scheduled to appear, your new court date is 6/8.  M@.",FALSE,TRUE,"SMcd99476283044f3fbe931988116edac1","sent","2016-05-18 19:56:35.994681+00",TRUE
1041,148,114,"Hey Joan I need to come in an talk to u about moving to Tennessee an getting transfused their because I have a job offer for 450 dollers a week an me an Brea a",TRUE,TRUE,"SM83dbdba32b5c82eaa3c050e0596120ec","received","2016-05-18 20:56:03.537152+00",TRUE
1011,363,95,"Kathleen, I received your message.  You cannot text me pictures.  However, you can email it to me at KLCluff@slco.org or you can show it to me at our appt.",FALSE,TRUE,"SM1bd3cac0a0e34205a5e952cbba6183f4","sent","2016-05-18 16:45:57.538611+00",TRUE
1038,381,77,"This is a reminder to you all that court will not be held next week, 5/25. If you were scheduled to appear, your new court date is 6/8.  M@.",FALSE,TRUE,"SM77ef90be23a643bda921d4d57c2163d8","sent","2016-05-18 19:59:25.795495+00",TRUE
1016,366,185,"Hey! What happened?",FALSE,TRUE,"SMe82fadb0fb4d4afeab087e39ba9c35f1","sent","2016-05-18 18:11:37.817597+00",TRUE
1009,361,182,"This is Laurie from Probation. I need to cancel our appointment today. Please call me so we can reschedule",FALSE,TRUE,"SMceafda17e3a848d6854cfbf07d3c5a32","sent","2016-05-18 15:46:53.790678+00",TRUE
1033,377,119,"This is a reminder to you all that court will not be held next week, 5/25. If you were scheduled to appear, your new court date is 6/8.  M@.",FALSE,TRUE,"SMac17f4c15bba4795bbb4a3eb17842234","sent","2016-05-18 19:58:18.413301+00",TRUE
1030,374,126,"This is a reminder to you all that court will not be held next week, 5/25. If you were scheduled to appear, your new court date is 6/8.  M@.",FALSE,TRUE,"SM00625ba0f7184b66aca646d1a627697f","sent","2016-05-18 19:57:32.802511+00",TRUE
1017,366,185,"I was at the bar...",TRUE,TRUE,"SM73daa820565c19cedddb6d06329bff44","received","2016-05-18 18:11:57.269276+00",TRUE
1036,380,65,"This is a reminder to you all that court will not be held next week, 5/25. If you were scheduled to appear, your new court date is 6/8.  M@.",FALSE,TRUE,"SM3bb804d2d6bd4e999ed047a3c9d2d055","sent","2016-05-18 19:59:04.654362+00",TRUE
1018,366,185,"Its summer!!!",TRUE,TRUE,"SM3d5b32bacd1f953c40f51e69855acf21","received","2016-05-18 18:14:14.916781+00",TRUE
1019,354,175,"Veronica, Can you please add DCFS to your release of information at Cornerstone while you are there today?",FALSE,TRUE,"SM601062e40d3d46309666704ff3a71e7a","sent","2016-05-18 19:07:24.788264+00",TRUE
1013,364,184,"Sup dawg yo?",FALSE,TRUE,"SM6e9836e5241c4e758087e3218b8bd506","sent","2016-05-18 16:59:52.820831+00",TRUE
1042,148,114,"re gunna have a home because recently we got kicked out an have no where to go so we are gunna move out their to live with her father an I think it will help m",TRUE,TRUE,"SM83dbdba32b5c82eaa3c050e0596120ec","received","2016-05-18 20:56:03.537152+00",TRUE
1046,97,184,"I think you text the wrong person",TRUE,TRUE,"SM8add2b29f96027c360318c022f8563ad","received","2016-05-18 21:22:29.614748+00",TRUE
1015,97,77,"Hahahaha you goddamn Gangster lol!!",TRUE,TRUE,"SM3fc7973c578f18965d6ada414bdeb144","received","2016-05-18 17:40:21.125654+00",TRUE
1040,382,12,"Thanks",TRUE,TRUE,"SM0f0f2918d4a9ab54ffb7a7f35d5fcb31","received","2016-05-18 20:10:21.520888+00",TRUE
1052,359,178,"i will for sure",TRUE,TRUE,"SM1df811ee4981c48f51a7d6f0d069f1be","received","2016-05-18 22:32:26.227093+00",TRUE
1024,368,131,"This is a reminder to you all that court will not be held next week, 5/25. If you were scheduled to appear, your new court date is 6/8.  M@.",FALSE,TRUE,"SM25d6893dc41b4d06a5103d1bde1bf192","sent","2016-05-18 19:56:03.360917+00",TRUE
1025,369,52,"This is a reminder to you all that court will not be held next week, 5/25. If you were scheduled to appear, your new court date is 6/8.  M@.",FALSE,TRUE,"SM5638efb0e2f940b58a2cc55b89f1ef27","sent","2016-05-18 19:56:20.309144+00",TRUE
1022,323,167,"Sorry I was not able to reply early...This is Sherranda with Probation.  Please let me know what is decided with treatment& make sure you are compliant w/them",FALSE,TRUE,"SMb6c6b6874ccd4e19ba673916b7d0d0d2","sent","2016-05-18 19:42:41.991249+00",TRUE
1813,582,298,"Testing",FALSE,TRUE,"SM8c53fa413944437d88dae0e472549c07","sent","2016-06-10 15:18:26.190296+00",TRUE
1023,367,87,"This is a reminder to you all that court will not be held next week, 5/25. If you were scheduled to appear, your new court date is 6/8.  M@.",FALSE,TRUE,"SM0ad86d643fc0437894d8900433bcf585","sent","2016-05-18 19:55:42.368269+00",TRUE
1039,382,12,"hey your hearing is scheduled for 5/24/2016",FALSE,TRUE,"SM6f92bed98d134209aaec4a8df5f779c6","sent","2016-05-18 20:09:56.09446+00",TRUE
1010,362,183,"Sequoia's phone number is 801-463-7520. Please have them send me a copy of the assessment and a treatment update. FYI - You missed a UA on May 14th. ",FALSE,TRUE,"SM031adfee0ea44d8f87dec44e4e169aee","sent","2016-05-18 16:14:25.485715+00",TRUE
1032,376,54,"This is a reminder to you all that court will not be held next week, 5/25. If you were scheduled to appear, your new court date is 6/8.  M@.",FALSE,TRUE,"SM809114a37a674246953aae08a84a3ebf","sent","2016-05-18 19:57:58.314768+00",TRUE
1028,372,140,"This is a reminder to you all that court will not be held next week, 5/25. If you were scheduled to appear, your new court date is 6/8.  M@.",FALSE,TRUE,"SM236f22eccaf74ad88461b878b2baac37","sent","2016-05-18 19:57:03.021486+00",TRUE
1021,322,168,"hi from upstairs!",FALSE,TRUE,"SM001d22850f404254b82fb3e1ebdad33a","sent","2016-05-18 19:14:30.467224+00",TRUE
1029,373,120,"This is a reminder to you all that court will not be held next week, 5/25. If you were scheduled to appear, your new court date is 6/8.  M@.",FALSE,TRUE,"SMa5e2f5dd9dcc4b0396bd7c6f79d1022f","sent","2016-05-18 19:57:17.940857+00",TRUE
1031,375,55,"This is a reminder to you all that court will not be held next week, 5/25. If you were scheduled to appear, your new court date is 6/8.  M@.",FALSE,TRUE,"SM3fb1bc1161eb46259b638a664688bf51","sent","2016-05-18 19:57:45.877708+00",TRUE
1584,327,169,"continue to check in with pretrial and sending the UA results.  How was Court?",FALSE,TRUE,"SMbf151f8453a342eea32fca965bac25c9","sent","2016-06-06 18:57:14.459628+00",TRUE
1583,413,208,"CALL TODAY and they will let you know what times they have open.",FALSE,TRUE,"SMb7ee381e8a8b4cd89e1097961ac32e71","sent","2016-06-06 18:56:39.090443+00",TRUE
1590,436,191,"Hey Rachel, this is Kip, just wanted to let you know there is no group tomorrow.",FALSE,TRUE,"SM52d5014a0ff44a5cbdc8f0995d051ba5","sent","2016-06-06 20:03:05.714938+00",TRUE
1589,491,222,"I will be there in a few minutes.",FALSE,TRUE,"SM3ded62861bc746d4a7fcf178128c6103","sent","2016-06-06 19:58:32.721301+00",TRUE
4634,1183,614,"Hi David,  We had our appointment at 9 this morning.  Can you come in later today?  Rob, ASAP Case manager",FALSE,TRUE,"SMe8c575fd8eb34ebd8f32b1d49483478d","sent","2016-07-29 15:30:39.430582+00",TRUE
1591,492,245,"Hey, this is Wade from CJS. Just a reminder that we will not have group on Tuesday June 7th.",FALSE,TRUE,"SM837d4e4c0e0f4f1d86cc1af0b085553a","sent","2016-06-06 20:11:11.866235+00",TRUE
2291,582,298,"Thanks I will note it for you",FALSE,TRUE,"SM30d7062ea39744309113a1e0a40833ff","sent","2016-06-21 19:39:14.254058+00",TRUE
1082,208,139,"Can I drop it off next Tues?",TRUE,TRUE,"SM30c5df7f9f7b0e863d21935795a46f2b","received","2016-05-19 20:38:51.765226+00",TRUE
1069,389,192,"You will meet with me to do your intake immediately afterwards. I will not reschedule you again. You need to show up on time for ARS.",FALSE,TRUE,"SMd3c7582889964e4893b74e7bc6c56663","sent","2016-05-19 15:21:22.701995+00",TRUE
1077,393,77,"**an 858 (I can't even blame that on autocorrect bc I text from my computer!)",FALSE,TRUE,"SMee3c5c02b1b94f2182027fcd314cae2a","sent","2016-05-19 19:24:16.533834+00",TRUE
443,181,127,"Hi Ali isn't here any more they took him to state hospital",TRUE,TRUE,"SM432a379d2314ed8df7eb96dbd4315868","received","2016-04-21 07:00:42.912468+00",TRUE
1084,391,99,"If the case files during that time period I will schedule a court date after the 17th. Last but not least please still check in daily...and HAVE FUN!!!!!!",FALSE,TRUE,"SMd52d046b1c4b4535a53bcfc57844ff57","sent","2016-05-19 20:59:40.052491+00",TRUE
1047,97,77,"You know it. It's how I roll.",FALSE,TRUE,"SM9eabeff6260a44ac9501d155c64d1cd0","sent","2016-05-18 21:44:01.30834+00",TRUE
1086,397,196,"hi ",FALSE,TRUE,"SMd6d39544f9b847b7b18398d523cd43c6","sent","2016-05-19 21:15:22.468861+00",TRUE
1064,387,12,"test",FALSE,TRUE,"SM35cf736a02724fdd92214522288924d6","sent","2016-05-19 15:17:11.775549+00",TRUE
1061,148,114,"No problem",TRUE,TRUE,"SM2f5baf09dc4089f5fa357356fc4f67a5","received","2016-05-19 14:07:01.673759+00",TRUE
1062,386,30,"Hello",TRUE,FALSE,"SMef89399e41172ae6532bd13ae6daa67f","received","2016-05-19 15:11:41.960561+00",TRUE
1102,401,62,"Hi Braydon, I have enrolled you MRT due to recent UA issues. Class is Tuesdays at 3:30. Thanks, M@.",FALSE,TRUE,"SM2cfbceb53ea94995b8a5b7e948d9e76e","sent","2016-05-20 18:17:55.213411+00",TRUE
1079,394,77,"Will do buckaroo",FALSE,TRUE,"SMfda7f7c35a1e4608a6680b6e6032436f","sent","2016-05-19 20:21:01.759803+00",TRUE
1066,387,12,"Yes",TRUE,TRUE,"SM6cfcce85961aab8e74141fbcc4ba6197","received","2016-05-19 15:17:28.52713+00",TRUE
1059,148,114,"ery acid and smoking so we had to take it into the shop.",TRUE,TRUE,"SMe7060e9020dfe5e38e73f37ce7f113bb","received","2016-05-19 14:04:37.146046+00",TRUE
1054,269,159,"Matthew please make sure to check in please text this # back.  or email me to check in tbennion@slco.org",FALSE,TRUE,"SM94a94b149e384794b6bea6d8f1aa8e8c","sent","2016-05-18 23:16:46.614692+00",TRUE
1074,391,99,"(2/2) to do beforehand?",TRUE,TRUE,"SMc0f9f21b329f592c3f56ab6397909592","received","2016-05-19 18:40:34.538155+00",TRUE
1051,359,178,"Please get to APP and soon as you can tomorrow. Thanks.",FALSE,TRUE,"SMe9784a4de17e484e9ab43e60eea138c3","sent","2016-05-18 22:29:24.930044+00",TRUE
1090,398,197,"JAZMIN A LATIMER",TRUE,TRUE,"SMfa79ebba5255834bf7be97c0fc974a2b","received","2016-05-19 21:49:23.60843+00",TRUE
1085,396,195,"Hi Ashley. This is Jeannie from Salt Lake County. We need to schedule your probation intake. Call me at 385-468-3437",FALSE,TRUE,"SMe44516ddbfa84fb8a1a1cf5b210e67a8","sent","2016-05-19 21:13:35.415537+00",TRUE
1068,389,192," Justin,  I have rescheduled your ARS appointment to next Thursday, May 26th at 9AM. You need to be at front desk checked in by 8:45AM.",FALSE,TRUE,"SMfb61451712cf48898e9af14cee9f3691","sent","2016-05-19 15:20:07.41994+00",TRUE
1072,389,192,"Adult Detoxification Center    252 West Brooklyn Avenue (1025 South)  801-363-9400  Let them know you are on Salt Lake County ISP",FALSE,TRUE,"SMa3bc4a27131d4353beeda9643ea11ee1","sent","2016-05-19 18:40:17.24327+00",TRUE
1073,391,99,"(1/2) Hi Jo Ann, I just wanted to remind you that I am going to Florida on June 6th to the 17th with the family. Is there anything you need or anything I need",TRUE,TRUE,"SMc9d5f50518adc32bac009170c2effd8e","received","2016-05-19 18:40:34.053949+00",TRUE
1060,148,114,"ok, thank you.",FALSE,TRUE,"SM9ef4bf7f38ef4972a67adefb38853cca","sent","2016-05-19 14:06:33.32192+00",TRUE
1055,208,139,"thank you.  Drop off the packet when you are done with Dawns  name on it, its ok if not fully filled out or confused on sections.",FALSE,TRUE,"SMe150503d82b0462d8000d9983e68eeac","sent","2016-05-18 23:18:42.252933+00",TRUE
1065,382,12,"Yes",TRUE,TRUE,"SM6cfcce85961aab8e74141fbcc4ba6197","received","2016-05-19 15:17:28.52713+00",TRUE
1020,354,175,"Yes i will. I thought i already did that but Ill have them double check and if not Ill get a release signed today.",TRUE,TRUE,"SM0312e0ac378e69f6f1b497f72fb19ac6","received","2016-05-18 19:14:11.627021+00",TRUE
1048,97,77,"I got a response from the other number saying I got the wrong person.",FALSE,TRUE,"SMa5cc9f5a683c469a8d5ae7926a0a771c","sent","2016-05-18 21:44:52.738132+00",TRUE
1070,390,193,"Jennifer, you have not been to the office to check in in weeks. Please call me to schedule an apt - Jeannie",FALSE,TRUE,"SMfd3bffa3f42749efa4b942208b24d011","sent","2016-05-19 17:32:59.643105+00",TRUE
1063,387,12,"hello did you get to court?",FALSE,TRUE,"SM5ce83d0a9f1044c38a97e2854755c8d8","sent","2016-05-19 15:16:58.213648+00",TRUE
1050,384,77,"Right?",FALSE,TRUE,"SMbed90925917340959a2739b52e04b4cb","sent","2016-05-18 21:57:26.239376+00",TRUE
1260,432,214,"Did you receive the email? I sent it last night?",TRUE,TRUE,"SM1d17addc808eb76b0565f527ff98d0ee","received","2016-05-25 16:10:18.139959+00",TRUE
1067,388,95,"I received your message, and I'm sorry that you have to undergo surgery.  Please call me on Monday,05/23/16 for a new appt.",FALSE,TRUE,"SM1bd89b5381c14bcebdd98998d37ff1a0","sent","2016-05-19 15:17:35.369765+00",TRUE
1071,389,192,"Ok thank you. I need to detox this weekend can you please. Can you please give me a number so I can go do this before our appointment on next thursday.",TRUE,TRUE,"SM711b6b89a0cd140856cc6033bdcc3857","received","2016-05-19 17:57:38.231779+00",TRUE
1101,400,198,"Hi Torry, Jo Ann here. Is there a reason you haven't be checking in?",FALSE,TRUE,"SMc6322d34133e4d86921f0ff76b6541d6","sent","2016-05-20 18:11:09.924672+00",TRUE
1080,395,77,"Gotcha horchata",TRUE,TRUE,"SMf68b0a313ae3ad1ad7fb4d87ea3d99b0","received","2016-05-19 20:31:59.520487+00",TRUE
1078,394,77,"Hahahaa no excuses Matt. I expect better from you lol. Let me know what they say, thats very strangeeee",TRUE,TRUE,"SM4938fd45e8d1a902d8e5c4aee16902c8","received","2016-05-19 19:53:02.393613+00",TRUE
1083,391,99,"I just checked to see if your case filed and it has not, so I will note that you are in Florida and the dates you will be gone.",FALSE,TRUE,"SM328e5f752c85481d85c7cd7ed9e17b32","sent","2016-05-19 20:58:34.035461+00",TRUE
1075,392,194,"Hey",FALSE,TRUE,"SMc2e021fd439e4dec9e89b70d37f55c61","sent","2016-05-19 18:52:49.206735+00",TRUE
1594,495,249,"Hey, this is Wade from CJS. Just a reminder that we will not have group on Tuesday June 7th.",FALSE,TRUE,"SMd1893e786e2c4dc9a3dd318abb8b7e06","sent","2016-06-06 20:12:25.54842+00",TRUE
1597,497,190,"Hey Austin, This is Kip, I am just texting you to let you know there is no group tomorrow 6/7.  let me know if you have any questions.",FALSE,TRUE,"SMb282c50c06e348fbb5d452a0824ef4b0","sent","2016-06-06 20:14:52.831028+00",TRUE
1599,499,250,"This is Stephanie with probation.  We need to set up an appointment ASAP.  Where are you at with everything.  Call me or text",FALSE,TRUE,"SM41859f47f1944c0886defc7d71b5b66f","sent","2016-06-06 20:19:04.618888+00",TRUE
1595,496,248,"Hey, this is Wade from CJS. Just a reminder that we will not have group on Tuesday June 7th.",FALSE,TRUE,"SM92c321e2b5404561be91b5f6ecfa7a63","sent","2016-06-06 20:12:39.679003+00",TRUE
1604,502,131,"We can postpone your appt. to next week. ",FALSE,TRUE,"SMab602ccaa7bf4ad9839d7db86b78650a","sent","2016-06-06 20:48:04.298294+00",TRUE
1603,501,87,"That is correct. I have an all day training tomorrow so that group is being canceled. M@.",FALSE,TRUE,"SM8818bec91371402fa9b08c0b1af2e2f0","sent","2016-06-06 20:45:55.189517+00",TRUE
1797,411,206,"                                    -Thank you",TRUE,TRUE,"SMcb95cff9bd8137f95562d22b7891cb5d","received","2016-06-10 13:00:34.016698+00",TRUE
1796,411,206,"have just got a few questions for you before we meet. ",TRUE,TRUE,"SMcb95cff9bd8137f95562d22b7891cb5d","received","2016-06-10 13:00:34.016698+00",TRUE
1140,327,169,"Not sure its seventy dollars a test and I dont have that kind of money right now in grants pass Ill find out how much it is in cave junction",TRUE,TRUE,"SMe0d47b9707b7b5212ee4fa69407d5728","received","2016-05-23 17:00:47.935914+00",TRUE
1096,323,167,"So I went into Valley mental health yesterday and I did my class then after that I talk to the doctor and I was able to get my prescriptions for was  bipolar a",TRUE,TRUE,"SM00879a4dc20ea251fb876a577a850f61","received","2016-05-20 16:54:31.534314+00",TRUE
1593,494,247,"Hey, this is Wade from CJS. Just a reminder that we will not have group on Tuesday June 7th.",FALSE,TRUE,"SMf0e481c7446d458d855b685e19276ee1","sent","2016-06-06 20:11:52.5689+00",TRUE
